,Time
18184,2729.75
18185,2741.438
18186,2753.047
18187,2764.657
18188,2776.344
18189,2787.922
18190,2799.532
18191,2811.219
18192,2822.829
18193,2834.391
18194,2846.0
18195,2857.61
18196,2869.282
18197,2880.875
18198,2892.485
18199,2904.219
18200,2915.985
18201,2927.688
18202,2939.438
18203,2951.204
18204,2962.938
18205,2974.61
18206,2986.36
18207,2998.094
18208,3009.813
18209,3021.532
18210,3033.407
18211,3045.282
18212,3057.157
18213,3069.047
18214,3080.938
18215,3092.891
18216,3104.766
18217,3116.672
18218,3128.563
18219,3140.407
18220,0.0
18221,9.391
18222,21.672
18223,33.204
18224,44.766
18225,56.266
18226,67.797
18227,79.36
18228,90.829
18229,102.344
18230,113.875
18231,125.485
18232,137.032
18233,148.61
18234,160.204
18235,171.75
18236,183.313
18237,194.875
18238,206.469
18239,218.047
18240,229.672
18241,241.172
18242,252.75
18243,264.329
18244,275.875
18245,287.375
18246,298.875
18247,310.407
18248,321.985
18249,333.469
18250,344.969
18251,356.438
18252,367.891
18253,379.407
18254,390.86
18255,402.36
18256,413.844
18257,425.36
18258,436.844
18259,448.391
18260,459.875
18261,471.391
18262,482.891
18263,494.375
18264,505.875
18265,517.422
18266,528.969
18267,540.469
18268,551.969
18269,563.422
18270,574.954
18271,586.5
18272,598.0
18273,609.532
18274,621.016
18275,632.5
18276,643.985
18277,655.547
18278,667.141
18279,678.688
18280,690.172
18281,701.672
18282,713.172
18283,724.672
18284,736.204
18285,747.688
18286,759.172
18287,770.704
18288,782.219
18289,793.719
18290,805.266
18291,816.75
18292,828.235
18293,839.735
18294,851.204
18295,862.657
18296,874.125
18297,885.641
18298,897.141
18299,908.641
18300,920.157
18301,931.641
18302,943.141
18303,954.641
18304,966.172
18305,977.657
18306,989.172
18307,1000.688
18308,1012.204
18309,1023.688
18310,1035.282
18311,1046.829
18312,1058.344
18313,1069.829
18314,1081.36
18315,1092.86
18316,1104.36
18317,1115.907
18318,1127.454
18319,1138.985
18320,1150.485
18321,1162.0
18322,1173.532
18323,1185.016
18324,1196.563
18325,1208.125
18326,1219.672
18327,1231.172
18328,1242.688
18329,1254.235
18330,1265.766
18331,1277.235
18332,1288.782
18333,1300.36
18334,1311.922
18335,1323.422
18336,1334.938
18337,1346.438
18338,1358.0
18339,1369.5
18340,1381.0
18341,1392.532
18342,1404.016
18343,1415.5
18344,1427.063
18345,1438.672
18346,1450.172
18347,1461.657
18348,1473.172
18349,1484.672
18350,1496.172
18351,1507.704
18352,1519.204
18353,1530.672
18354,1542.297
18355,1553.891
18356,1565.485
18357,1577.141
18358,1588.891
18359,1600.469
18360,1612.141
18361,1623.797
18362,1635.422
18363,1647.0
18364,1658.641
18365,1670.282
18366,1681.922
18367,1693.625
18368,1705.235
18369,1716.875
18370,1728.532
18371,1740.219
18372,1751.844
18373,1763.469
18374,1775.172
18375,1786.922
18376,1798.547
18377,1810.188
18378,1821.86
18379,1833.579
18380,1845.188
18381,1856.829
18382,1868.454
18383,1880.063
18384,1891.672
18385,1903.297
18386,1914.985
18387,1926.672
18388,1938.297
18389,1949.907
18390,1961.594
18391,1973.219
18392,1984.875
18393,1996.516
18394,2008.11
18395,2019.813
18396,2031.469
18397,2043.157
18398,2054.782
18399,2066.422
18400,2078.047
18401,2089.704
18402,2101.344
18403,2112.985
18404,2124.704
18405,2136.313
18406,2147.922
18407,2159.641
18408,2171.391
18409,2182.985
18410,2194.641
18411,2206.235
18412,2217.875
18413,2229.469
18414,2241.094
18415,2252.75
18416,2264.36
18417,2276.0
18418,2287.672
18419,2299.282
18420,2311.016
18421,2322.735
18422,2334.454
18423,2346.11
18424,2357.75
18425,2369.36
18426,2381.0
18427,2392.719
18428,2404.344
18429,2416.0
18430,2427.688
18431,2439.391
18432,2451.125
18433,2462.75
18434,2474.375
18435,2486.0
18436,2497.61
18437,2509.25
18438,2520.938
18439,2532.704
18440,2544.407
18441,2556.063
18442,2567.75
18443,2579.375
18444,2591.016
18445,2602.672
18446,2614.329
18447,2626.032
18448,2637.735
18449,2649.438
18450,2661.125
18451,2672.86
18452,2684.594
18453,2696.25
18454,2707.922
18455,2719.579
18456,2731.282
18457,2742.954
18458,2754.61
18459,2766.313
18460,2777.969
18461,2789.688
18462,2801.375
18463,2813.016
18464,2824.797
18465,2836.438
18466,2848.094
18467,2859.735
18468,2871.407
18469,2883.188
18470,2894.969
18471,2906.75
18472,2918.579
18473,2930.375
18474,2942.141
18475,2953.938
18476,2965.735
18477,2977.5
18478,2989.329
18479,3001.094
18480,3012.969
18481,3024.875
18482,3036.766
18483,3048.641
18484,3060.547
18485,3072.454
18486,3084.313
18487,3096.219
18488,3108.11
18489,3119.969
18490,3131.922
18491,0.0
18492,9.375
18493,21.719
18494,33.266
18495,44.875
18496,56.422
18497,68.016
18498,79.562
18499,91.156
18500,102.734
18501,114.328
18502,125.922
18503,137.453
18504,149.031
18505,160.578
18506,172.156
18507,183.719
18508,195.297
18509,206.859
18510,218.437
18511,230.031
18512,241.562
18513,253.156
18514,264.734
18515,276.328
18516,287.859
18517,299.437
18518,311.031
18519,322.609
18520,334.172
18521,345.734
18522,357.312
18523,368.875
18524,380.484
18525,392.062
18526,403.594
18527,415.187
18528,426.75
18529,438.297
18530,449.906
18531,461.469
18532,473.031
18533,484.578
18534,496.172
18535,507.734
18536,519.281
18537,530.906
18538,542.484
18539,554.047
18540,565.609
18541,577.187
18542,588.766
18543,600.297
18544,611.906
18545,623.484
18546,635.047
18547,646.609
18548,658.203
18549,669.75
18550,681.328
18551,692.906
18552,704.5
18553,716.062
18554,727.609
18555,739.187
18556,750.766
18557,762.328
18558,773.969
18559,785.516
18560,797.047
18561,808.641
18562,820.187
18563,831.766
18564,843.344
18565,854.922
18566,866.484
18567,878.078
18568,889.641
18569,901.203
18570,912.766
18571,924.328
18572,935.922
18573,947.484
18574,959.062
18575,970.656
18576,982.219
18577,993.781
18578,1005.344
18579,1016.937
18580,1028.516
18581,1040.094
18582,1051.656
18583,1063.234
18584,1074.781
18585,1086.359
18586,1097.937
18587,1109.531
18588,1121.078
18589,1132.656
18590,1144.234
18591,1155.781
18592,1167.359
18593,1178.937
18594,1190.547
18595,1202.094
18596,1213.656
18597,1225.25
18598,1236.797
18599,1248.391
18600,1259.953
18601,1271.5
18602,1283.109
18603,1294.687
18604,1306.25
18605,1317.828
18606,1329.391
18607,1340.969
18608,1352.5
18609,1364.109
18610,1375.672
18611,1387.25
18612,1398.828
18613,1410.406
18614,1421.969
18615,1433.547
18616,1445.109
18617,1456.703
18618,1468.25
18619,1479.859
18620,1491.406
18621,1502.984
18622,1514.734
18623,1526.437
18624,1538.109
18625,1549.781
18626,1561.469
18627,1573.125
18628,1584.844
18629,1596.516
18630,1608.187
18631,1619.844
18632,1631.531
18633,1643.297
18634,1655.0
18635,1666.672
18636,1678.359
18637,1690.062
18638,1701.734
18639,1713.406
18640,1725.078
18641,1736.797
18642,1748.578
18643,1760.328
18644,1772.062
18645,1783.75
18646,1795.422
18647,1807.156
18648,1818.906
18649,1830.656
18650,1842.297
18651,1853.984
18652,1865.672
18653,1877.344
18654,1889.031
18655,1900.703
18656,1912.375
18657,1924.078
18658,1935.75
18659,1947.422
18660,1959.094
18661,1970.766
18662,1982.437
18663,1994.141
18664,2005.828
18665,2017.5
18666,2029.234
18667,2040.875
18668,2052.562
18669,2064.203
18670,2075.875
18671,2087.562
18672,2099.25
18673,2110.922
18674,2122.578
18675,2134.297
18676,2146.016
18677,2157.703
18678,2169.375
18679,2181.109
18680,2192.766
18681,2204.469
18682,2216.125
18683,2227.828
18684,2239.516
18685,2251.187
18686,2262.906
18687,2274.656
18688,2286.359
18689,2298.016
18690,2309.734
18691,2321.453
18692,2333.141
18693,2344.828
18694,2356.562
18695,2368.203
18696,2379.891
18697,2391.672
18698,2403.391
18699,2415.062
18700,2426.703
18701,2438.375
18702,2450.062
18703,2461.687
18704,2473.422
18705,2485.109
18706,2496.766
18707,2508.5
18708,2520.219
18709,2531.969
18710,2543.625
18711,2555.312
18712,2566.953
18713,2578.656
18714,2590.328
18715,2602.016
18716,2613.719
18717,2625.406
18718,2637.109
18719,2648.828
18720,2660.562
18721,2672.219
18722,2683.906
18723,2695.594
18724,2707.281
18725,2719.016
18726,2730.703
18727,2742.437
18728,2754.078
18729,2765.734
18730,2777.406
18731,2789.141
18732,2800.812
18733,2812.5
18734,2824.25
18735,2836.016
18736,2847.734
18737,2859.406
18738,2871.281
18739,2883.062
18740,2894.859
18741,2906.656
18742,2918.469
18743,2930.266
18744,2942.109
18745,2953.937
18746,2965.844
18747,2977.656
18748,2989.453
18749,3001.484
18750,3013.437
18751,3025.359
18752,3037.359
18753,3049.297
18754,3061.266
18755,3073.281
18756,3085.25
18757,3097.172
18758,3109.141
18759,3121.109
18760,0.0
18761,9.359
18762,21.719
18763,33.344
18764,45.0
18765,56.594
18766,68.156
18767,79.734
18768,91.312
18769,102.89
18770,114.469
18771,126.031
18772,137.64
18773,149.312
18774,160.89
18775,172.437
18776,184.062
18777,195.656
18778,207.234
18779,218.797
18780,230.406
18781,242.094
18782,253.687
18783,265.265
18784,276.859
18785,288.39
18786,299.969
18787,311.578
18788,323.109
18789,334.719
18790,346.297
18791,357.859
18792,369.422
18793,380.984
18794,392.578
18795,404.172
18796,415.75
18797,427.312
18798,438.969
18799,450.531
18800,462.14
18801,473.703
18802,485.234
18803,496.859
18804,508.422
18805,519.969
18806,531.594
18807,543.156
18808,554.734
18809,566.312
18810,577.875
18811,589.437
18812,601.015
18813,612.609
18814,624.203
18815,635.765
18816,647.328
18817,658.906
18818,670.469
18819,682.031
18820,693.625
18821,705.203
18822,716.765
18823,728.344
18824,739.89
18825,751.5
18826,763.062
18827,774.64
18828,786.265
18829,797.859
18830,809.453
18831,821.078
18832,832.672
18833,844.234
18834,855.812
18835,867.422
18836,879.031
18837,890.703
18838,902.281
18839,913.844
18840,925.406
18841,936.984
18842,948.609
18843,960.172
18844,971.781
18845,983.344
18846,994.906
18847,1006.484
18848,1018.094
18849,1029.64
18850,1041.234
18851,1052.797
18852,1064.359
18853,1075.937
18854,1087.531
18855,1099.172
18856,1110.75
18857,1122.328
18858,1133.922
18859,1145.469
18860,1157.031
18861,1168.609
18862,1180.187
18863,1191.765
18864,1203.344
18865,1214.937
18866,1226.531
18867,1238.078
18868,1249.625
18869,1261.219
18870,1272.812
18871,1284.484
18872,1296.109
18873,1307.703
18874,1319.265
18875,1330.828
18876,1342.406
18877,1354.031
18878,1365.687
18879,1377.297
18880,1388.828
18881,1400.359
18882,1411.937
18883,1423.562
18884,1435.14
18885,1446.672
18886,1458.281
18887,1470.015
18888,1481.719
18889,1493.437
18890,1505.125
18891,1516.875
18892,1528.64
18893,1540.406
18894,1552.109
18895,1563.812
18896,1575.515
18897,1587.297
18898,1599.015
18899,1610.719
18900,1622.515
18901,1634.312
18902,1646.0
18903,1657.781
18904,1669.531
18905,1681.297
18906,1693.047
18907,1704.797
18908,1716.578
18909,1728.281
18910,1739.984
18911,1751.687
18912,1763.359
18913,1775.172
18914,1786.922
18915,1798.656
18916,1810.453
18917,1822.125
18918,1833.828
18919,1845.531
18920,1857.297
18921,1869.047
18922,1880.765
18923,1892.547
18924,1904.297
18925,1916.0
18926,1927.765
18927,1939.5
18928,1951.203
18929,1962.906
18930,1974.594
18931,1986.281
18932,1998.031
18933,2009.734
18934,2021.469
18935,2033.234
18936,2044.984
18937,2056.656
18938,2068.375
18939,2080.109
18940,2091.844
18941,2103.562
18942,2115.297
18943,2127.015
18944,2138.765
18945,2150.453
18946,2162.203
18947,2173.859
18948,2185.609
18949,2197.328
18950,2209.0
18951,2220.765
18952,2232.5
18953,2244.187
18954,2255.906
18955,2267.64
18956,2279.375
18957,2291.14
18958,2302.906
18959,2314.594
18960,2326.312
18961,2338.062
18962,2349.734
18963,2361.437
18964,2373.219
18965,2384.922
18966,2396.75
18967,2408.437
18968,2420.109
18969,2431.812
18970,2443.594
18971,2455.375
18972,2467.109
18973,2478.781
18974,2490.562
18975,2502.328
18976,2514.031
18977,2525.765
18978,2537.453
18979,2549.219
18980,2560.937
18981,2572.656
18982,2584.484
18983,2596.234
18984,2608.0
18985,2619.75
18986,2631.469
18987,2643.265
18988,2655.015
18989,2666.797
18990,2678.531
18991,2690.297
18992,2702.047
18993,2713.828
18994,2725.578
18995,2737.328
18996,2749.047
18997,2760.75
18998,2772.453
18999,2784.156
19000,2795.922
19001,2807.687
19002,2819.39
19003,2831.109
19004,2842.875
19005,2854.719
19006,2866.64
19007,2878.453
19008,2890.344
19009,2902.265
19010,2914.156
19011,2926.0
19012,2937.828
19013,2949.734
19014,2961.609
19015,2973.484
19016,2985.484
19017,2997.437
19018,3009.406
19019,3021.39
19020,3033.344
19021,3045.359
19022,3057.297
19023,3069.25
19024,3081.234
19025,3093.265
19026,3105.265
19027,0.0
19028,9.422
19029,21.813
19030,33.5
19031,45.125
19032,56.797
19033,68.406
19034,80.047
19035,91.703
19036,103.328
19037,114.906
19038,126.516
19039,138.172
19040,149.813
19041,161.485
19042,173.094
19043,184.688
19044,196.25
19045,207.875
19046,219.547
19047,231.188
19048,242.813
19049,254.453
19050,266.047
19051,277.672
19052,289.313
19053,300.922
19054,312.563
19055,324.219
19056,335.813
19057,347.438
19058,359.031
19059,370.61
19060,382.203
19061,393.906
19062,405.563
19063,417.203
19064,428.781
19065,440.375
19066,452.016
19067,463.61
19068,475.235
19069,486.828
19070,498.438
19071,510.047
19072,521.703
19073,533.344
19074,544.953
19075,556.625
19076,568.219
19077,579.781
19078,591.422
19079,603.031
19080,614.688
19081,626.266
19082,637.86
19083,649.453
19084,661.063
19085,672.688
19086,684.297
19087,695.86
19088,707.453
19089,719.078
19090,730.766
19091,742.375
19092,753.938
19093,765.563
19094,777.141
19095,788.75
19096,800.36
19097,811.985
19098,823.61
19099,835.219
19100,846.844
19101,858.438
19102,870.031
19103,881.625
19104,893.203
19105,904.922
19106,916.547
19107,928.156
19108,939.813
19109,951.391
19110,962.969
19111,974.578
19112,986.172
19113,997.86
19114,1009.453
19115,1021.063
19116,1032.719
19117,1044.36
19118,1056.063
19119,1067.703
19120,1079.375
19121,1090.985
19122,1102.578
19123,1114.203
19124,1125.844
19125,1137.375
19126,1148.953
19127,1160.594
19128,1172.172
19129,1183.75
19130,1195.375
19131,1207.047
19132,1218.656
19133,1230.25
19134,1241.828
19135,1253.422
19136,1265.031
19137,1276.703
19138,1288.328
19139,1299.938
19140,1311.531
19141,1323.11
19142,1334.766
19143,1346.391
19144,1358.016
19145,1369.61
19146,1381.219
19147,1392.969
19148,1404.563
19149,1416.141
19150,1427.875
19151,1439.578
19152,1451.36
19153,1463.094
19154,1474.828
19155,1486.61
19156,1498.391
19157,1510.156
19158,1521.922
19159,1533.625
19160,1545.438
19161,1557.188
19162,1568.922
19163,1580.672
19164,1592.453
19165,1604.188
19166,1615.953
19167,1627.703
19168,1639.5
19169,1651.281
19170,1663.031
19171,1674.766
19172,1686.516
19173,1698.25
19174,1709.985
19175,1721.797
19176,1733.547
19177,1745.313
19178,1757.11
19179,1768.86
19180,1780.625
19181,1792.406
19182,1804.219
19183,1815.985
19184,1827.75
19185,1839.469
19186,1851.235
19187,1863.016
19188,1874.797
19189,1886.625
19190,1898.391
19191,1910.188
19192,1921.969
19193,1933.75
19194,1945.516
19195,1957.313
19196,1969.125
19197,1980.891
19198,1992.688
19199,2004.5
19200,2016.266
19201,2028.031
19202,2039.953
19203,2051.703
19204,2063.453
19205,2075.203
19206,2086.953
19207,2098.703
19208,2110.453
19209,2122.25
19210,2134.0
19211,2145.781
19212,2157.531
19213,2169.281
19214,2181.031
19215,2192.797
19216,2204.563
19217,2216.328
19218,2228.125
19219,2239.875
19220,2251.563
19221,2263.313
19222,2275.078
19223,2286.844
19224,2298.531
19225,2310.297
19226,2322.094
19227,2333.875
19228,2345.578
19229,2357.406
19230,2369.235
19231,2380.985
19232,2392.781
19233,2404.547
19234,2416.344
19235,2428.078
19236,2439.813
19237,2451.563
19238,2463.344
19239,2475.063
19240,2486.844
19241,2498.625
19242,2510.328
19243,2522.11
19244,2533.828
19245,2545.594
19246,2557.344
19247,2569.156
19248,2580.891
19249,2592.656
19250,2604.36
19251,2616.094
19252,2627.86
19253,2639.672
19254,2651.438
19255,2663.172
19256,2674.922
19257,2686.688
19258,2698.469
19259,2710.188
19260,2721.922
19261,2733.656
19262,2745.438
19263,2757.219
19264,2768.985
19265,2780.719
19266,2792.453
19267,2804.266
19268,2816.016
19269,2827.953
19270,2839.844
19271,2851.75
19272,2863.625
19273,2875.516
19274,2887.422
19275,2899.313
19276,2911.172
19277,2923.016
19278,2934.985
19279,2946.86
19280,2958.75
19281,2970.766
19282,2982.797
19283,2994.891
19284,3006.891
19285,3019.0
19286,3031.016
19287,3043.078
19288,3055.094
19289,3067.125
19290,3079.235
19291,3091.25
19292,0.0
19293,9.391
19294,21.813
19295,33.5
19296,45.141
19297,56.875
19298,68.531
19299,80.188
19300,91.859
19301,103.547
19302,115.234
19303,126.875
19304,138.484
19305,150.203
19306,161.813
19307,173.438
19308,185.125
19309,196.828
19310,208.469
19311,220.156
19312,231.813
19313,243.484
19314,255.109
19315,266.719
19316,278.406
19317,290.109
19318,301.734
19319,313.391
19320,325.047
19321,336.688
19322,348.422
19323,360.078
19324,371.703
19325,383.313
19326,394.922
19327,406.609
19328,418.219
19329,429.953
19330,441.594
19331,453.281
19332,464.906
19333,476.563
19334,488.172
19335,499.781
19336,511.484
19337,523.156
19338,534.797
19339,546.453
19340,558.094
19341,569.734
19342,581.375
19343,593.047
19344,604.656
19345,616.297
19346,627.969
19347,639.609
19348,651.313
19349,663.031
19350,674.719
19351,686.359
19352,698.031
19353,709.719
19354,721.422
19355,733.047
19356,744.688
19357,756.297
19358,767.922
19359,779.625
19360,791.25
19361,802.906
19362,814.609
19363,826.203
19364,837.875
19365,849.547
19366,861.25
19367,872.875
19368,884.484
19369,896.172
19370,907.859
19371,919.516
19372,931.141
19373,942.797
19374,954.406
19375,966.016
19376,977.703
19377,989.313
19378,1000.922
19379,1012.625
19380,1024.328
19381,1035.953
19382,1047.563
19383,1059.266
19384,1070.859
19385,1082.547
19386,1094.125
19387,1105.75
19388,1117.453
19389,1129.094
19390,1140.734
19391,1152.406
19392,1164.063
19393,1175.703
19394,1187.313
19395,1199.031
19396,1210.672
19397,1222.359
19398,1234.031
19399,1245.75
19400,1257.422
19401,1269.047
19402,1280.781
19403,1292.453
19404,1304.109
19405,1315.75
19406,1327.453
19407,1339.078
19408,1350.813
19409,1362.547
19410,1374.188
19411,1385.844
19412,1397.641
19413,1409.406
19414,1421.25
19415,1433.094
19416,1444.875
19417,1456.781
19418,1468.578
19419,1480.344
19420,1492.125
19421,1503.922
19422,1515.734
19423,1527.531
19424,1539.281
19425,1551.063
19426,1562.875
19427,1574.656
19428,1586.453
19429,1598.234
19430,1610.016
19431,1621.766
19432,1633.531
19433,1645.297
19434,1657.078
19435,1668.859
19436,1680.641
19437,1692.422
19438,1704.203
19439,1715.969
19440,1727.734
19441,1739.516
19442,1751.344
19443,1763.172
19444,1774.953
19445,1786.703
19446,1798.484
19447,1810.375
19448,1822.172
19449,1833.969
19450,1845.766
19451,1857.531
19452,1869.328
19453,1881.078
19454,1892.844
19455,1904.594
19456,1916.328
19457,1928.141
19458,1939.922
19459,1951.719
19460,1963.547
19461,1975.328
19462,1987.109
19463,1998.875
19464,2010.625
19465,2022.406
19466,2034.266
19467,2046.016
19468,2057.766
19469,2069.578
19470,2081.344
19471,2093.156
19472,2104.906
19473,2116.75
19474,2128.547
19475,2140.344
19476,2152.125
19477,2163.969
19478,2175.734
19479,2187.5
19480,2199.281
19481,2211.094
19482,2222.922
19483,2234.688
19484,2246.453
19485,2258.219
19486,2269.953
19487,2281.75
19488,2293.516
19489,2305.391
19490,2317.156
19491,2328.938
19492,2340.719
19493,2352.484
19494,2364.281
19495,2376.063
19496,2387.828
19497,2399.609
19498,2411.359
19499,2423.172
19500,2434.938
19501,2446.719
19502,2458.563
19503,2470.328
19504,2482.094
19505,2493.891
19506,2505.672
19507,2517.484
19508,2529.313
19509,2541.094
19510,2552.844
19511,2564.656
19512,2576.438
19513,2588.25
19514,2600.0
19515,2611.781
19516,2623.563
19517,2635.328
19518,2647.109
19519,2658.938
19520,2670.766
19521,2682.578
19522,2694.406
19523,2706.203
19524,2717.969
19525,2729.766
19526,2741.547
19527,2753.344
19528,2765.078
19529,2776.891
19530,2788.703
19531,2800.484
19532,2812.375
19533,2824.344
19534,2836.281
19535,2848.172
19536,2860.109
19537,2871.984
19538,2884.0
19539,2895.953
19540,2907.938
19541,2919.844
19542,2931.75
19543,2943.641
19544,2955.703
19545,2967.813
19546,2979.953
19547,2992.031
19548,3004.141
19549,3016.281
19550,3028.422
19551,3040.516
19552,3052.578
19553,3064.672
19554,3076.703
19555,0.0
19556,9.297
19557,21.766
19558,33.516
19559,45.203
19560,56.859
19561,68.562
19562,80.25
19563,91.922
19564,103.687
19565,115.391
19566,127.062
19567,138.781
19568,150.5
19569,162.234
19570,173.937
19571,185.547
19572,197.219
19573,208.906
19574,220.562
19575,232.25
19576,244.0
19577,255.734
19578,267.391
19579,279.062
19580,290.703
19581,302.391
19582,314.078
19583,325.75
19584,337.391
19585,349.031
19586,360.719
19587,372.422
19588,384.109
19589,395.766
19590,407.469
19591,419.156
19592,430.828
19593,442.531
19594,454.328
19595,465.969
19596,477.656
19597,489.312
19598,500.969
19599,512.687
19600,524.391
19601,536.062
19602,547.703
19603,559.391
19604,571.125
19605,582.797
19606,594.453
19607,606.109
19608,617.828
19609,629.594
19610,641.266
19611,653.062
19612,664.719
19613,676.375
19614,688.016
19615,699.703
19616,711.469
19617,723.141
19618,734.828
19619,746.484
19620,758.141
19621,769.828
19622,781.5
19623,793.219
19624,804.906
19625,816.547
19626,828.266
19627,839.906
19628,851.547
19629,863.25
19630,874.953
19631,886.641
19632,898.312
19633,910.031
19634,921.672
19635,933.391
19636,945.078
19637,956.781
19638,968.453
19639,980.125
19640,991.797
19641,1003.578
19642,1015.25
19643,1026.906
19644,1038.625
19645,1050.297
19646,1062.0
19647,1073.734
19648,1085.453
19649,1097.109
19650,1108.781
19651,1120.484
19652,1132.187
19653,1143.922
19654,1155.609
19655,1167.297
19656,1178.969
19657,1190.641
19658,1202.312
19659,1213.969
19660,1225.641
19661,1237.375
19662,1249.016
19663,1260.719
19664,1272.406
19665,1284.109
19666,1295.781
19667,1307.453
19668,1319.156
19669,1330.906
19670,1342.641
19671,1354.312
19672,1366.125
19673,1377.922
19674,1389.719
19675,1401.547
19676,1413.328
19677,1425.125
19678,1436.937
19679,1448.766
19680,1460.656
19681,1472.437
19682,1484.219
19683,1496.078
19684,1507.891
19685,1519.719
19686,1531.516
19687,1543.312
19688,1555.156
19689,1566.953
19690,1578.734
19691,1590.609
19692,1602.422
19693,1614.234
19694,1626.078
19695,1637.875
19696,1649.672
19697,1661.516
19698,1673.359
19699,1685.141
19700,1696.922
19701,1708.781
19702,1720.672
19703,1732.469
19704,1744.281
19705,1756.094
19706,1767.891
19707,1779.703
19708,1791.547
19709,1803.344
19710,1815.25
19711,1827.094
19712,1838.937
19713,1850.75
19714,1862.562
19715,1874.469
19716,1886.359
19717,1898.187
19718,1910.016
19719,1921.859
19720,1933.672
19721,1945.516
19722,1957.344
19723,1969.203
19724,1981.125
19725,1992.984
19726,2004.766
19727,2016.547
19728,2028.359
19729,2040.141
19730,2051.937
19731,2063.828
19732,2075.687
19733,2087.484
19734,2099.281
19735,2111.187
19736,2123.031
19737,2134.875
19738,2146.672
19739,2158.484
19740,2170.328
19741,2182.141
19742,2194.031
19743,2205.844
19744,2217.672
19745,2229.625
19746,2241.469
19747,2253.312
19748,2265.141
19749,2276.937
19750,2288.812
19751,2300.641
19752,2312.5
19753,2324.312
19754,2336.187
19755,2348.0
19756,2359.812
19757,2371.594
19758,2383.453
19759,2395.359
19760,2407.172
19761,2419.016
19762,2430.828
19763,2442.625
19764,2454.484
19765,2466.297
19766,2478.078
19767,2489.937
19768,2501.797
19769,2513.656
19770,2525.437
19771,2537.234
19772,2549.125
19773,2561.047
19774,2573.0
19775,2584.812
19776,2596.656
19777,2608.422
19778,2620.25
19779,2632.141
19780,2643.937
19781,2655.734
19782,2667.609
19783,2679.422
19784,2691.281
19785,2703.109
19786,2714.937
19787,2726.734
19788,2738.547
19789,2750.437
19790,2762.266
19791,2774.109
19792,2785.969
19793,2797.891
19794,2809.922
19795,2821.906
19796,2833.828
19797,2845.766
19798,2857.703
19799,2869.609
19800,2881.578
19801,2893.516
19802,2905.469
19803,2917.422
19804,2929.375
19805,2941.453
19806,2953.578
19807,2965.687
19808,2977.734
19809,2989.844
19810,3001.953
19811,3014.031
19812,3026.094
19813,3038.172
19814,3050.281
19815,3062.328
19816,0.0
19817,9.375
19818,21.938
19819,33.703
19820,45.422
19821,57.141
19822,68.922
19823,80.656
19824,92.422
19825,104.188
19826,115.938
19827,127.688
19828,139.453
19829,151.25
19830,163.016
19831,174.719
19832,186.453
19833,198.172
19834,209.891
19835,221.61
19836,233.328
19837,245.078
19838,256.813
19839,268.578
19840,280.328
19841,292.031
19842,303.75
19843,315.453
19844,327.141
19845,338.828
19846,350.547
19847,362.25
19848,374.016
19849,385.766
19850,397.516
19851,409.281
19852,421.016
19853,432.781
19854,444.531
19855,456.313
19856,468.078
19857,479.766
19858,491.438
19859,503.141
19860,514.953
19861,526.672
19862,538.391
19863,550.172
19864,561.938
19865,573.672
19866,585.406
19867,597.125
19868,608.813
19869,620.547
19870,632.266
19871,644.047
19872,655.703
19873,667.391
19874,679.11
19875,690.875
19876,702.625
19877,714.328
19878,726.031
19879,737.766
19880,749.5
19881,761.235
19882,772.969
19883,784.719
19884,796.485
19885,808.172
19886,819.828
19887,831.563
19888,843.328
19889,854.969
19890,866.703
19891,878.391
19892,890.203
19893,901.938
19894,913.625
19895,925.328
19896,937.078
19897,948.828
19898,960.547
19899,972.25
19900,983.969
19901,995.656
19902,1007.36
19903,1019.141
19904,1030.844
19905,1042.547
19906,1054.281
19907,1065.953
19908,1077.688
19909,1089.453
19910,1101.203
19911,1112.906
19912,1124.641
19913,1136.344
19914,1148.078
19915,1159.828
19916,1171.547
19917,1183.25
19918,1194.969
19919,1206.688
19920,1218.438
19921,1230.188
19922,1241.953
19923,1253.735
19924,1265.453
19925,1277.203
19926,1288.985
19927,1300.735
19928,1312.438
19929,1324.141
19930,1336.0
19931,1347.906
19932,1359.797
19933,1371.656
19934,1383.578
19935,1395.422
19936,1407.297
19937,1419.188
19938,1431.156
19939,1443.078
19940,1454.922
19941,1466.828
19942,1478.703
19943,1490.516
19944,1502.406
19945,1514.25
19946,1526.11
19947,1537.922
19948,1549.781
19949,1561.625
19950,1573.453
19951,1585.297
19952,1597.156
19953,1609.063
19954,1620.922
19955,1632.844
19956,1644.703
19957,1656.594
19958,1668.485
19959,1680.391
19960,1692.281
19961,1704.094
19962,1715.969
19963,1727.828
19964,1739.641
19965,1751.453
19966,1763.313
19967,1775.203
19968,1787.031
19969,1798.875
19970,1810.813
19971,1822.703
19972,1834.531
19973,1846.469
19974,1858.313
19975,1870.156
19976,1882.063
19977,1894.047
19978,1905.985
19979,1917.828
19980,1929.688
19981,1941.656
19982,1953.516
19983,1965.375
19984,1977.235
19985,1989.125
19986,2000.969
19987,2012.86
19988,2024.735
19989,2036.578
19990,2048.453
19991,2060.25
19992,2072.125
19993,2084.016
19994,2095.922
19995,2107.828
19996,2119.672
19997,2131.531
19998,2143.422
19999,2155.266
20000,2167.203
20001,2179.11
20002,2190.969
20003,2202.813
20004,2214.641
20005,2226.469
20006,2238.375
20007,2250.235
20008,2262.141
